"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","point",NA,20352
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.01,11360
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.025,12319
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.05,13367
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.1,14512
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.15,15223
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.2,15974
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.25,16768
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.3,17607
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.35,18249
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.4,18920
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.45,19622
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.5,20352
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.55,21126
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.6,21930
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.65,22773
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.7,23655
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.75,24918
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.8,26257
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.85,27675
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.9,29179
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.95,31936
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.975,34972
"PL","2022-04-03","2022-04-09","1 wk ahead inc case","quantile",0.99,38315
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","point",NA,12328
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.01,4700
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.025,5318
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.05,6018
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.1,6811
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.15,7379
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.2,7994
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.25,8660
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.3,9383
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.35,10052
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.4,10769
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.45,11539
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.5,12328
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.55,13249
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.6,14199
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.65,15218
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.7,16311
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.75,17761
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.8,19342
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.85,21066
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.9,22945
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.95,26265
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.975,30070
"PL","2022-04-03","2022-04-16","2 wk ahead inc case","quantile",0.99,34432
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","point",NA,7604
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.01,2047
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.025,2405
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.05,2826
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.1,3321
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.15,3703
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.2,4130
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.25,4606
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.3,5138
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.35,5673
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.4,6263
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.45,6916
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.5,7604
"PL","2022-04-03","2022-04-23","3 wk ahead inc case","quantile",0.55,8435
