"location","forecast_date","target_end_date","target","type","quantile","value"
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.2,1388
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.25,1509
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.3,1640
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.35,1763
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.4,1895
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.45,2037
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.5,2183
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.55,2354
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.6,2531
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.65,2722
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.7,2928
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.75,3199
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.8,3496
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.85,3822
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.9,4177
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.95,4805
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.975,5529
"PL","2022-05-15","2022-05-28","2 wk ahead inc case","quantile",0.99,6363
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","point",NA,1767
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.01,448
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.025,529
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.05,626
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.1,741
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.15,830
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.2,931
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.25,1043
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.3,1169
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.35,1298
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.4,1441
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.45,1599
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.5,1767
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.55,1972
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.6,2189
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.65,2431
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.7,2700
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.75,3051
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.8,3447
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.85,3896
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.9,4403
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.95,5302
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.975,6386
"PL","2022-05-15","2022-06-04","3 wk ahead inc case","quantile",0.99,7692
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","point",NA,1410
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.01,248
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.025,305
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.05,375
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.1,462
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.15,533
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.2,616
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.25,712
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.3,823
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.35,943
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.4,1081
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.45,1238
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.5,1410
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.55,1626
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.6,1864
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.65,2137
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.7,2450
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.75,2861
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.8,3342
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.85,3904
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.9,4561
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.95,5748
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.975,7244
"PL","2022-05-15","2022-06-11","4 wk ahead inc case","quantile",0.99,9131
