"location","forecast_date","target_end_date","target","type","quantile","value"
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","point",NA,538178
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.01,298169
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.025,323630
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.05,351471
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.1,381927
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.15,400900
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.2,420950
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.25,442143
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.3,464552
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.35,481751
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.4,499745
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.45,518572
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.5,538178
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.55,558895
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.6,580480
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.65,603077
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.7,626738
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.75,660481
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.8,696243
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.85,734149
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.9,774336
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.95,847850
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.975,928793
"GM","2022-04-17","2022-04-23","1 wk ahead inc case","quantile",0.99,1017945
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","point",NA,376258
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.01,143096
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.025,162000
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.05,183422
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.1,207700
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.15,225044
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.2,243852
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.25,264250
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.3,286375
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.35,306743
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.4,328585
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.45,352008
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.5,376258
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.55,404070
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.6,432970
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.65,463970
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.7,497226
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.75,541070
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.8,588825
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.85,640844
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.9,697511
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.95,797144
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.975,911131
"GM","2022-04-17","2022-04-30","2 wk ahead inc case","quantile",0.99,1041558
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","point",NA,270364
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.01,72972
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.025,85779
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.05,100845
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.1,118569
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.15,132201
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.2,147410
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.25,164379
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.3,183313
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.35,202125
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.4,222881
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.45,245785
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.5,270364
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.55,298954
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.6,329739
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.65,363717
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.7,401222
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.75,449380
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.8,503350
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.85,563836
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.9,631630
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.95,749626
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.975,889757
"GM","2022-04-17","2022-05-07","3 wk ahead inc case","quantile",0.99,1056192
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","point",NA,195597
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.01,37828
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.025,46132
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.05,56265
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.1,68630
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.15,78682
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.2,90212
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.25,103438
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.3,118610
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.35,134464
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.4,152447
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.45,172846
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.5,195597
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.55,222236
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.6,252019
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.65,285810
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.7,324152
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.75,372898
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.8,428999
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.85,493567
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.9,567883
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.95,696812
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.975,855080
"GM","2022-04-17","2022-05-14","4 wk ahead inc case","quantile",0.99,1049378
