"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,5226,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.01,2491,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.025,2584,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.05,2750,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.1,3068,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.15,3335,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.2,3610,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.25,3861,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.3,4077,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.35,4316,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.4,4590,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.45,4909,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.5,5226,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.55,5536,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.6,5898,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.65,6297,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.7,6707,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.75,7185,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.8,7774,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.85,8433,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.9,9464,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.95,10949,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.975,12185,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","quantile",0.99,13161,"2021-07-17","2021-07-12","1 wk ahead inc case"
"GM","point",NA,6245,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.01,1943,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.025,2099,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.05,2306,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.1,2690,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.15,3090,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.2,3433,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.25,3783,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.3,4203,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.35,4603,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.4,5089,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.45,5624,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.5,6245,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.55,6935,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.6,7658,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.65,8551,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.7,9552,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.75,11123,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.8,12909,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.85,14892,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.9,17778,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.95,22776,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.975,27265,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","quantile",0.99,32188,"2021-07-24","2021-07-12","2 wk ahead inc case"
"GM","point",NA,7533,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.01,1356,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.025,1526,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.05,1768,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.1,2264,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.15,2738,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.2,3176,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.25,3789,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.3,4339,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.35,4966,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.4,5595,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.45,6546,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.5,7533,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.55,8768,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.6,10029,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.65,11916,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.7,13782,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.75,16706,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.8,20259,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.85,25855,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.9,34349,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.95,51015,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.975,65044,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","quantile",0.99,79011,"2021-07-31","2021-07-12","3 wk ahead inc case"
"GM","point",NA,9117,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.01,1017,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.025,1179,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.05,1419,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.1,1871,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.15,2433,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.2,3031,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.25,3729,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.3,4392,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.35,5258,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.4,6347,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.45,7611,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.5,9117,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.55,11134,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.6,13574,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.65,16683,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.7,20205,"2021-08-07","2021-07-12","4 wk ahead inc case"
"GM","quantile",0.75,25082,"2021-08-07","2021-07-12","4 wk ahead inc case"
