"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,1116924,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.01,489552,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.025,526694,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.05,567389,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.1,640725,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.15,704668,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.2,767010,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.25,823151,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.3,878880,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.35,942500,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.4,995516,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.45,1058954,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.5,1116924,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.55,1185264,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.6,1253929,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.65,1335571,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.7,1420670,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.75,1500052,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.8,1598269,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.85,1721512,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.9,1867533,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.95,2065993,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.975,2204537,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.99,2315000,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","point",NA,1006699,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.01,341098,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.025,372921,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.05,413701,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.1,485845,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.15,554824,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.2,615200,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.25,679031,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.3,745042,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.35,805833,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.4,863565,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.45,935041,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.5,1006699,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.55,1065750,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.6,1131702,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.65,1216895,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.7,1294258,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.75,1380719,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.8,1495861,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.85,1610877,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.9,1739509,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.95,1921375,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.975,2052310,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.99,2161145,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","point",NA,817055,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.01,216320,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.025,250368,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.05,292682,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.1,361410,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.15,421030,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.2,479791,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.25,532843,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.3,595361,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.35,659680,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.4,710593,"2022-04-30","2022-04-11","3 wk ahead inc case"
