"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,1535832,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.01,0,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.025,583136,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.05,716899,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.1,853934,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.15,989475,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.2,1074418,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.25,1146674,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.3,1226126,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.35,1311468,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.4,1384309,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.45,1465088,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.5,1535832,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.55,1616955,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.6,1699891,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.65,1783905,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.7,1877019,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.75,1981188,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.8,2140302,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.85,2288336,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.9,2476473,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.95,2764115,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.975,2954726,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","quantile",0.99,3094344,"2022-02-12","2022-02-07","1 wk ahead inc case"
"GM","point",NA,747235,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.01,0,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.025,226329,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.05,295185,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.1,368078,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.15,420038,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.2,471224,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.25,519176,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.3,564152,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.35,610302,"2022-02-19","2022-02-07","2 wk ahead inc case"
"GM","quantile",0.4,654963,"2022-02-19","2022-02-07","2 wk ahead inc case"
