"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,1413,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.01,720,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.025,754,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.05,799,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.1,890,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.15,971,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.2,1032,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.25,1091,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.3,1144,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.35,1208,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.4,1270,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.45,1342,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.5,1413,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.55,1479,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.6,1565,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.65,1654,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.7,1739,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.75,1841,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.8,1982,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.85,2147,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.9,2351,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.95,2648,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.975,2831,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.99,3018,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","point",NA,1401,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.01,331,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.025,362,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.05,407,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.1,510,"2022-06-18","2022-06-06","2 wk ahead inc case"
