"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,1540,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.01,893,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.025,931,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.05,966,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.1,1041,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.15,1114,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.2,1174,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.25,1240,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.3,1308,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.35,1362,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.4,1420,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.45,1474,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.5,1540,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.55,1599,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.6,1668,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.65,1742,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.7,1827,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.75,1948,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.8,2075,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.85,2218,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.9,2400,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.95,2636,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.975,2800,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","quantile",0.99,2953,"2022-05-28","2022-05-23","1 wk ahead inc case"
"PL","point",NA,1150,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.01,363,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.025,385,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.05,425,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.1,504,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.15,588,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.2,658,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.25,723,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.3,795,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.35,877,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.4,961,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.45,1047,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.5,1150,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.55,1248,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.6,1383,"2022-06-04","2022-05-23","2 wk ahead inc case"
"PL","quantile",0.65,1505,"2022-06-04","2022-05-23","2 wk ahead inc case"
