"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,163501,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.01,106476,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.025,109577.5,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.05,114062,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.1,122003,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.15,128102,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.2,134255,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.25,139214,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.3,144069,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.35,149179,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.4,153437,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.45,158581,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.5,163501,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.55,168439,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.6,174055,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.65,179764,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.7,185874,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.75,193150,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.8,200831,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.85,210517,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.9,222500,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.95,237184,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.975,246966,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","quantile",0.99,255850,"2021-05-01","2021-04-26","1 wk ahead inc case"
"GM","point",NA,177868,"2021-05-08","2021-04-26","2 wk ahead inc case"
"GM","quantile",0.01,102819,"2021-05-08","2021-04-26","2 wk ahead inc case"
"GM","quantile",0.025,106808.5,"2021-05-08","2021-04-26","2 wk ahead inc case"
