"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,159378,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.01,127330,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.025,129188,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.05,132290,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.1,136534,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.15,140156,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.2,143521,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.25,146443,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.3,149010,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.35,151868,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.4,154613,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.45,157289,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.5,159378,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.55,161705,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.6,163993,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.65,166629,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.7,169298,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.75,172486,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.8,175553,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.85,179392,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.9,183594,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.95,189206,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.975,192752,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","quantile",0.99,195136,"2021-12-11","2021-12-06","1 wk ahead inc case"
"PL","point",NA,144051,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.01,93342,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.025,96098,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.05,100713,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.1,108269,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.15,113340,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.2,118021,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.25,122683,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.3,127647,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.35,131656,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.4,135786,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.45,140010,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.5,144051,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.55,148380,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.6,152334,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.65,156866,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.7,161309,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.75,166578,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.8,172831,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.85,178928,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.9,186811,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.95,196659,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.975,204092,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","quantile",0.99,208957,"2021-12-18","2021-12-06","2 wk ahead inc case"
"PL","point",NA,122498,"2021-12-25","2021-12-06","3 wk ahead inc case"
