"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,106036,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.01,74589,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.025,76160,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.05,78967,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.1,83033,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.15,86038,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.2,89071,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.25,92055,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.3,94805,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.35,97868,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.4,100506,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.45,102891,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.5,106036,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.55,109116,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.6,112177,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.65,115447,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.7,118548,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.75,122827,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.8,127023,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.85,132220,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.9,139956,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.95,148701,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.975,155456,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.99,161565,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","point",NA,84920,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.01,33586,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.025,35362,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.05,38711,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.1,44204,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.15,48833,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.2,53402,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.25,58572,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.3,62478,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.35,67704,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.4,73072,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.45,78548,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.5,84920,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.55,90470,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.6,95845,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.65,104524,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.7,113022,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.75,122535,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.8,136158,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.85,149500,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.9,169442,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.95,203225,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.975,224534,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.99,244146,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","point",NA,67954,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.01,13936,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.025,15342,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.05,17764,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.1,22639,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.15,26871,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.2,31606,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.25,36264,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.3,40561,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.35,46492,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.4,52737,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.45,59185,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.5,67954,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.55,75450,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.6,84220,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.65,95942,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.7,110712,"2022-03-12","2022-02-21","3 wk ahead inc case"
"PL","quantile",0.75,125657,"2022-03-12","2022-02-21","3 wk ahead inc case"
