"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,485284,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.01,252435,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.025,261598,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.05,277170,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.1,304801,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.15,328770,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.2,349515,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.25,373435,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.3,400394,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.35,421241,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.4,439672,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.45,460588,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.5,485284,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.55,509663,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.6,529612,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.65,554782,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.7,581047,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.75,610104,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.8,643274,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.85,680634,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.9,733466,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.95,786979,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.975,830346,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","quantile",0.99,865468,"2021-12-11","2021-12-06","1 wk ahead inc case"
"GM","point",NA,498395,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.01,184909,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.025,198800,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.05,215812,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.1,245571,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.15,279749,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.2,309586,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.25,335662,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.3,369133,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.35,400359,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.4,432626,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.45,461241,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.5,498395,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.55,536326,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.6,573208,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.65,613428,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.7,652737,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.75,692969,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.8,738600,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.85,793997,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.9,874666,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.95,987528,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.975,1052992,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","quantile",0.99,1124316,"2021-12-18","2021-12-06","2 wk ahead inc case"
"GM","point",NA,458422,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.01,122731,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.025,132086,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.05,151780,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.1,189378,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.15,220950,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.2,256226,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.25,288139,"2021-12-25","2021-12-06","3 wk ahead inc case"
"GM","quantile",0.3,319414,"2021-12-25","2021-12-06","3 wk ahead inc case"
