"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,5208,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.01,2912,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.025,3018,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.05,3182,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.1,3479,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.15,3701,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.2,3962,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.25,4162,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.3,4358,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.35,4579,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.4,4779,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.45,4979,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.5,5208,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.55,5419,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.6,5638,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.65,5867,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.7,6149,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.75,6436,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.8,6780,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.85,7186,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.9,7739,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.95,8707,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.975,9373,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","quantile",0.99,9799,"2022-05-07","2022-05-02","1 wk ahead inc case"
"PL","point",NA,4323,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.01,1233,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.025,1338,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.05,1484,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.1,1807,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.15,2118,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.2,2397,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.25,2695,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.3,2996,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.35,3281,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.4,3581,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.45,3919,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.5,4323,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.55,4740,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.6,5257,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.65,5768,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.7,6360,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.75,7024,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.8,7943,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.85,9089,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.9,10690,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.95,12959,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.975,15396,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","quantile",0.99,17497,"2022-05-14","2022-05-02","2 wk ahead inc case"
"PL","point",NA,3489,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.01,451,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.025,510,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.05,628,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.1,845,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.15,1114,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.2,1379,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.25,1653,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.3,1938,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.35,2248,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.4,2643,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.45,3039,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.5,3489,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.55,4103,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.6,4849,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.65,5597,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.7,6592,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.75,7910,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.8,9276,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.85,11558,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.9,14817,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.95,20461,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.975,25788,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","quantile",0.99,30837,"2022-05-21","2022-05-02","3 wk ahead inc case"
"PL","point",NA,2907,"2022-05-28","2022-05-02","4 wk ahead inc case"
"PL","quantile",0.01,158,"2022-05-28","2022-05-02","4 wk ahead inc case"
"PL","quantile",0.025,186,"2022-05-28","2022-05-02","4 wk ahead inc case"
"PL","quantile",0.05,252,"2022-05-28","2022-05-02","4 wk ahead inc case"
"PL","quantile",0.1,397,"2022-05-28","2022-05-02","4 wk ahead inc case"
