"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,418386,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.01,149320,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.025,162764,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.05,183610,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.1,209929,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.15,235088,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.2,256239,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.25,282934,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.3,310830,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.35,336480,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.4,361665,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.45,389760,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.5,418386,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.55,444533,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.6,480193,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.65,517703,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.7,558174,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.75,613200,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.8,663033,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.85,724869,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.9,819758,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.95,962526,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.975,1058493,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","quantile",0.99,1124388,"2022-05-14","2022-05-09","1 wk ahead inc case"
"GM","point",NA,331930,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.01,95652,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.025,105932,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.05,120082,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.1,143895,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.15,166602,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.2,186922,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.25,210726,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.3,232391,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.35,257534,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.4,282660,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.45,305003,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.5,331930,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.55,363048,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.6,391929,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.65,426744,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.7,472363,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.75,526750,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.8,590719,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.85,659611,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.9,759599,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.95,912244,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.975,1029326,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","quantile",0.99,1136548,"2022-05-21","2022-05-09","2 wk ahead inc case"
"GM","point",NA,266824,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.01,52412,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.025,60664,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.05,72621,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.1,94629,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.15,115354,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.2,134669,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.25,153878,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.3,173400,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.35,197621,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.4,218988,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.45,242750,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.5,266824,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.55,294397,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.6,325212,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.65,358975,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.7,394935,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.75,446307,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.8,504538,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.85,579803,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.9,674755,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.95,850649,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.975,1015240,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","quantile",0.99,1163893,"2022-05-28","2022-05-09","3 wk ahead inc case"
"GM","point",NA,201438,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.01,29210,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.025,34617,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.05,43575,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.1,60021,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.15,75209,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.2,90768,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.25,108047,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.3,126879,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.35,144614,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.4,162737,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.45,182156,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.5,201438,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.55,228951,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.6,255514,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.65,282256,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.7,316280,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.75,354893,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.8,404977,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.85,469642,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.9,568435,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.95,739735,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.975,866928,"2022-06-04","2022-05-09","4 wk ahead inc case"
"GM","quantile",0.99,1064055,"2022-06-04","2022-05-09","4 wk ahead inc case"
