"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,133193,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.01,99115,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.025,100898,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.05,103507,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.1,107763,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.15,111625,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.2,115150,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.25,118283,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.3,121203,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.35,123906,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.4,126898,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.45,130192,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.5,133193,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.55,136720,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.6,140091,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.65,143813,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.7,146816,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.75,151303,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.8,156389,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.85,162399,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.9,169554,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.95,179586,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.975,185550,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","quantile",0.99,192147,"2022-02-19","2022-02-14","1 wk ahead inc case"
"PL","point",NA,73662,"2022-02-26","2022-02-14","2 wk ahead inc case"
"PL","quantile",0.01,33952,"2022-02-26","2022-02-14","2 wk ahead inc case"
"PL","quantile",0.025,35651,"2022-02-26","2022-02-14","2 wk ahead inc case"
