"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,2474,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.01,1254,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.025,1420,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.05,1546,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.1,1697,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.15,1841,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.2,1954,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.25,2056,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.3,2141,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.35,2213,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.4,2311,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.45,2394,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.5,2474,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.55,2553,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.6,2642,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.65,2737,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.7,2843,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.75,2988,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.8,3119,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.85,3282,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.9,3504,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.95,3842,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.975,4236,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.99,4913,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","point",NA,2718,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.01,933,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.025,1160,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.05,1420,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.1,1749,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.15,1979,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.2,2132,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.25,2251,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.3,2344,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.35,2434,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.4,2524,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.45,2615,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.5,2718,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.55,2814,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.6,2915,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.65,3003,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.7,3140,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.75,3272,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.8,3443,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.85,3661,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.9,3908,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.95,4571,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.975,5114,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.99,6032,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","point",NA,3045,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.01,680,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.025,841,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.05,1026,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.1,1420,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.15,1676,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.2,1881,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.25,2135,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.3,2309,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.35,2519,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.4,2665,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.45,2851,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.5,3045,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.55,3209,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.6,3432,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.65,3740,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.7,4036,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.75,4381,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.8,4700,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.85,5026,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.9,5693,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.95,6635,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.975,8266,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.99,10134,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","point",NA,2907,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.01,336,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.025,475,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.05,756,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.1,1077,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.15,1377,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.2,1604,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.25,1819,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.3,2037,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.35,2222,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.4,2494,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.45,2729,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.5,2907,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.55,3171,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.6,3435,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.65,3735,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.7,4081,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.75,4488,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.8,4964,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.85,5534,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.9,6689,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.95,8201,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.975,9242,"2022-01-01","2021-12-06","4 wk ahead inc death"
"GM","quantile",0.99,11042,"2022-01-01","2021-12-06","4 wk ahead inc death"
