"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,734,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.01,0,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.025,0,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.05,0,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.1,0,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.15,53,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.2,148,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.25,244,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.3,326,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.35,412,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.4,519,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.45,615,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.5,734,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.55,841,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.6,969,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.65,1144,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.7,1349,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.75,1556,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.8,1828,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.85,2189,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.9,2699,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.95,3622,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.975,4583,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","quantile",0.99,5950,"2021-07-24","2021-07-19","1 wk ahead inc case"
"PL","point",NA,769,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.01,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.025,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.05,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.1,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.15,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.2,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.25,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.3,0,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.35,88,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.4,270,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.45,493,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.5,769,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.55,1088,"2021-07-31","2021-07-19","2 wk ahead inc case"
"PL","quantile",0.6,1459,"2021-07-31","2021-07-19","2 wk ahead inc case"
