"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,799179,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.01,694140,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.025,713013,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.05,718188,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.1,735646,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.15,755864,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.2,757809,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.25,769439,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.3,773243,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.35,780352,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.4,789854,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.45,794252,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.5,799179,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.55,800268,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.6,805369,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.65,808842,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.7,812484,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.75,819035,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.8,832048,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.85,839653,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.9,858847,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.95,921666,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.975,932700,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","quantile",0.99,946496,"2022-04-16","2022-04-11","1 wk ahead inc case"
"GM","point",NA,647634,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.01,448624,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.025,473497,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.05,501054,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.1,531663,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.15,553724,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.2,573439,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.25,587811,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.3,602812,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.35,613782,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.4,625798,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.45,636512,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.5,647634,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.55,656977,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.6,666846,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.65,677730,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.7,691042,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.75,706879,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.8,726945,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.85,756511,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.9,798278,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.95,876511,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.975,919182,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","quantile",0.99,956478,"2022-04-23","2022-04-11","2 wk ahead inc case"
"GM","point",NA,636005,"2022-04-30","2022-04-11","3 wk ahead inc case"
"GM","quantile",0.01,329007,"2022-04-30","2022-04-11","3 wk ahead inc case"
