"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,104744,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.01,74390,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.025,78406,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.05,88299,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.1,91949,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.15,96989,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.2,99072,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.25,99430,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.3,100031,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.35,100804,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.4,101646,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.45,102529,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.5,104744,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.55,106534,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.6,108355,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.65,109280,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.7,110517,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.75,111023,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.8,113864,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.85,116249,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.9,119099,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.95,124609,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.975,137062,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","quantile",0.99,141441,"2022-01-22","2022-01-17","1 wk ahead inc case"
"PL","point",NA,108114,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.01,56748,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.025,62057,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.05,72477,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.1,82872,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.15,88420,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.2,92126,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.25,95045,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.3,97771,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.35,100698,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.4,103238,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.45,105849,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.5,108114,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.55,110870,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.6,113549,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.65,116338,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.7,119276,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.75,123187,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.8,127445,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.85,132142,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.9,138637,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.95,151768,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.975,163333,"2022-01-29","2022-01-17","2 wk ahead inc case"
"PL","quantile",0.99,178235,"2022-01-29","2022-01-17","2 wk ahead inc case"
