"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,1406,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.01,0,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.025,0,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.05,0,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.1,169,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.15,405,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.2,767,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.25,945,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.3,990,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.35,1028,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.4,1120,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.45,1237,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.5,1406,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.55,1570,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.6,1644,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.65,1898,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.7,2254,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.75,2406,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.8,2632,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.85,3220,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.9,3757,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.95,5336,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.975,7027,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","quantile",0.99,10111,"2022-06-25","2022-06-20","1 wk ahead inc case"
"PL","point",NA,2401,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.01,0,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.025,0,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.05,0,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.1,0,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.15,58,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.2,304,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.25,635,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.3,976,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.35,1278,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.4,1627,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.45,2053,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.5,2401,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.55,2857,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.6,3350,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.65,3925,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.7,4733,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.75,5533,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.8,6661,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.85,8030,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.9,10384,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.95,14781,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.975,20067,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","quantile",0.99,25418,"2022-07-02","2022-06-20","2 wk ahead inc case"
"PL","point",NA,4275,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.01,0,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.025,0,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.05,0,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.1,0,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.15,0,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.2,162,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.25,613,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.3,1218,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.35,1808,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.4,2585,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.45,3325,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.5,4275,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.55,5282,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.6,6432,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.65,7684,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.7,9139,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.75,10685,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.8,13116,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.85,16317,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.9,21029,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.95,29030,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.975,38298,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","quantile",0.99,48935,"2022-07-09","2022-06-20","3 wk ahead inc case"
"PL","point",NA,6894,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.01,0,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.025,0,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.05,0,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.1,0,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.15,0,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.2,150,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.25,827,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.3,1715,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.35,2809,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.4,3986,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.45,5512,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.5,6894,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.55,8610,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.6,10274,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.65,12402,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.7,15016,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.75,18214,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.8,22078,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.85,27544,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.9,34478,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.95,47559,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.975,59155,"2022-07-16","2022-06-20","4 wk ahead inc case"
"PL","quantile",0.99,75768,"2022-07-16","2022-06-20","4 wk ahead inc case"
