"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,1925,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.01,0,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.025,0,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.05,0,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.1,456,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.15,746,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.2,1211,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.25,1320,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.3,1369,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.35,1412,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.4,1475,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.45,1721,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.5,1925,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.55,2296,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.6,2442,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.65,2677,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.7,3051,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.75,3196,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.8,3886,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.85,4347,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.9,5386,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.95,7044,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.975,7633,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","quantile",0.99,24269,"2022-06-11","2022-06-06","1 wk ahead inc case"
"PL","point",NA,3429,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.01,0,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.025,0,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.05,0,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.1,18,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.15,363,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.2,864,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.25,1284,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.3,1612,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.35,2042,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.4,2500,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.45,2974,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.5,3429,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.55,4042,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.6,4640,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.65,5396,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.7,6361,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.75,7275,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.8,8501,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.85,10288,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.9,12938,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.95,16805,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.975,24159,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","quantile",0.99,52615,"2022-06-18","2022-06-06","2 wk ahead inc case"
"PL","point",NA,5704,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.01,0,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.025,0,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.05,0,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.1,0,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.15,233,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.2,901,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.25,1612,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.3,2318,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.35,3061,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.4,3942,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.45,4737,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.5,5704,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.55,6814,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.6,8155,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.65,9587,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.7,11351,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.75,13355,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.8,15878,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.85,19101,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.9,24173,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.95,33576,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.975,54670,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","quantile",0.99,81501,"2022-06-25","2022-06-06","3 wk ahead inc case"
"PL","point",NA,9010,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.01,0,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.025,0,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.05,0,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.1,0,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.15,194,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.2,1088,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.25,2098,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.3,3197,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.35,4525,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.4,5904,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.45,7431,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.5,9010,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.55,10934,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.6,13109,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.65,15326,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.7,17807,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.75,20927,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.8,25210,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.85,30344,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.9,38562,"2022-07-02","2022-06-06","4 wk ahead inc case"
"PL","quantile",0.95,55414,"2022-07-02","2022-06-06","4 wk ahead inc case"
