"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,322,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.01,145,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.025,170,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.05,192,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.1,215,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.15,233,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.2,249,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.25,262,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.3,275,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.35,286,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.4,298,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.45,310,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.5,322,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.55,333,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.6,347,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.65,360,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.7,372,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.75,387,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.8,404,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.85,427,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.9,456,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.95,501,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.975,540,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","quantile",0.99,590,"2021-06-19","2021-06-14","1 wk ahead inc death"
"PL","point",NA,257,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.01,10,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.025,36,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.05,59,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.1,89,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.15,115,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.2,138,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.25,157,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.3,177,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.35,196,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.4,217,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.45,237,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.5,257,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.55,277,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.6,301,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.65,323,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.7,350,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.75,379,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.8,418,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.85,454,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.9,520,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.95,622,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.975,716,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","quantile",0.99,822,"2021-06-26","2021-06-14","2 wk ahead inc death"
"PL","point",NA,202,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.01,0,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.025,0,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.05,0,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.1,0,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.15,19,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.2,44,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.25,71,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.3,97,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.35,122,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.4,146,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.45,172,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.5,202,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.55,231,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.6,265,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.65,305,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.7,351,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.75,400,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.8,460,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.85,533,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.9,642,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.95,813,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.975,982,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","quantile",0.99,1167,"2021-07-03","2021-06-14","3 wk ahead inc death"
"PL","point",NA,156,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.01,0,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.025,0,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.05,0,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.1,0,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.15,0,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.2,0,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.25,0,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.3,30,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.35,56,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.4,86,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.45,119,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.5,156,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.55,191,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.6,241,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.65,294,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.7,362,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.75,435,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.8,518,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.85,656,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.9,825,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.95,1109,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.975,1379,"2021-07-10","2021-06-14","4 wk ahead inc death"
"PL","quantile",0.99,1745,"2021-07-10","2021-06-14","4 wk ahead inc death"
