"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,103281,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.01,71126,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.025,75236,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.05,81311,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.1,88098,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.15,93533,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.2,96851,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.25,99646,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.3,100606,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.35,101004,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.4,101528,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.45,101977,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.5,103281,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.55,104653,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.6,105005,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.65,106336,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.7,108020,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.75,112866,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.8,116008,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.85,119517,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.9,121882,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.95,128332,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.975,135031,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","quantile",0.99,186186,"2022-02-26","2022-02-21","1 wk ahead inc case"
"PL","point",NA,82493,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.01,28746,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.025,35595,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.05,44111,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.1,52587,"2022-03-05","2022-02-21","2 wk ahead inc case"
"PL","quantile",0.15,59472,"2022-03-05","2022-02-21","2 wk ahead inc case"
