"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,744,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.01,280,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.025,384,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.05,568,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.1,616,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.15,630,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.2,655,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.25,689,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.3,707,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.35,727,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.4,733,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.45,738,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.5,744,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.55,749,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.6,788,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.65,815,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.7,821,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.75,849,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.8,872,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.85,879,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.9,945,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.95,982,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.975,1062,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","quantile",0.99,1105,"2021-11-06","2021-11-01","1 wk ahead inc death"
"GM","point",NA,931,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.01,232,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.025,328,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.05,450,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.1,603,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.15,675,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.2,728,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.25,767,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.3,811,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.35,842,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.4,869,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.45,893,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.5,931,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.55,965,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.6,1000,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.65,1029,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.7,1066,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.75,1107,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.8,1152,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.85,1211,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.9,1269,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.95,1399,"2021-11-13","2021-11-01","2 wk ahead inc death"
"GM","quantile",0.975,1515,"2021-11-13","2021-11-01","2 wk ahead inc death"
