"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,152346,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.01,88717,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.025,102634,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.05,104846,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.1,118936,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.15,124264,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.2,132651,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.25,139423,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.3,144075,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.35,145407,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.4,148566,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.45,149698,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.5,152346,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.55,154180,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.6,155401,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.65,158731,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.7,164009,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.75,167866,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.8,170601,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.85,171615,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.9,193412,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.95,207503,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.975,222323,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","quantile",0.99,229864,"2022-06-04","2022-05-30","1 wk ahead inc case"
"GM","point",NA,113814,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.01,28343,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.025,36913,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.05,45571,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.1,59896,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.15,70387,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.2,78440,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.25,85997,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.3,93361,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.35,99383,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.4,104463,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.45,109444,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.5,113814,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.55,118427,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.6,123910,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.65,129593,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.7,135515,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.75,143245,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.8,153305,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.85,166011,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.9,186165,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.95,216372,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.975,238082,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","quantile",0.99,265671,"2022-06-11","2022-05-30","2 wk ahead inc case"
"GM","point",NA,84493,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.01,723,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.025,3707,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.05,10564,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.1,21401,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.15,31728,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.2,40446,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.25,48599,"2022-06-18","2022-05-30","3 wk ahead inc case"
"GM","quantile",0.3,56334,"2022-06-18","2022-05-30","3 wk ahead inc case"
