"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,530097,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.01,409888,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.025,412471,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.05,447963,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.1,472947,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.15,494006,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.2,500721,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.25,512812,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.3,517620,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.35,523546,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.4,526161,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.45,527195,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.5,530097,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.55,536077,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.6,542328,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.65,550054,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.7,554130,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.75,560210,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.8,565869,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.85,578338,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.9,602671,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.95,635879,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.975,661235,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","quantile",0.99,667444,"2022-06-25","2022-06-20","1 wk ahead inc case"
"GM","point",NA,593004,"2022-07-02","2022-06-20","2 wk ahead inc case"
"GM","quantile",0.01,355485,"2022-07-02","2022-06-20","2 wk ahead inc case"
"GM","quantile",0.025,383044,"2022-07-02","2022-06-20","2 wk ahead inc case"
"GM","quantile",0.05,425339,"2022-07-02","2022-06-20","2 wk ahead inc case"
"GM","quantile",0.1,469208,"2022-07-02","2022-06-20","2 wk ahead inc case"
