"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,324388,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.01,226649,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.025,247086,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.05,255735,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.1,278375,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.15,285190,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.2,294573,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.25,306338,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.3,310801,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.35,313444,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.4,317846,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.45,320410,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.5,324388,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.55,325444,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.6,326255,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.65,332053,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.7,340070,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.75,344225,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.8,348684,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.85,350512,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.9,381285,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.95,400649,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.975,430112,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","quantile",0.99,431277,"2022-05-21","2022-05-16","1 wk ahead inc case"
"GM","point",NA,282119,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.01,130508,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.025,148451,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.05,169033,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.1,195176,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.15,211988,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.2,225418,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.25,237285,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.3,248405,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.35,259138,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.4,267167,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.45,275146,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.5,282119,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.55,289069,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.6,297967,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.65,306927,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.7,315308,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.75,327249,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.8,342722,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.85,361703,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.9,393645,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.95,436583,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.975,472202,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","quantile",0.99,508544,"2022-05-28","2022-05-16","2 wk ahead inc case"
"GM","point",NA,289078,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.01,74676,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.025,95216,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.05,122063,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.1,155682,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.15,179627,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.2,199616,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.25,217232,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.3,233291,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.35,249102,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.4,263922,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.45,276853,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.5,289078,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.55,302709,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.6,316319,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.65,331303,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.7,348931,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.75,368618,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.8,392374,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.85,427879,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.9,472811,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.95,540073,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.975,601443,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","quantile",0.99,664237,"2022-06-04","2022-05-16","3 wk ahead inc case"
"GM","point",NA,288980,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.01,27688,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.025,51570,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.05,74298,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.1,113925,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.15,140451,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.2,169041,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.25,190777,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.3,211361,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.35,231489,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.4,251664,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.45,270096,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.5,288980,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.55,310300,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.6,330575,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.65,352082,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.7,377255,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.75,407441,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.8,445119,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.85,490543,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.9,555774,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.95,662375,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.975,753092,"2022-06-11","2022-05-16","4 wk ahead inc case"
"GM","quantile",0.99,873002,"2022-06-11","2022-05-16","4 wk ahead inc case"
