"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,17891,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.01,8964,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.025,10517,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.05,11795,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.1,13152,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.15,14018,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.2,14740,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.25,15382,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.3,15935,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.35,16450,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.4,16909,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.45,17424,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.5,17891,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.55,18394,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.6,18930,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.65,19467,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.7,20093,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.75,20730,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.8,21438,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.85,22372,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.9,23693,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.95,25669,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.975,27458,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","quantile",0.99,29720,"2021-06-12","2021-06-07","1 wk ahead inc case"
"GM","point",NA,12851,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.01,0,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.025,908,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.05,2529,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.1,4283,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.15,5683,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.2,7006,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.25,8119,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.3,9140,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.35,10130,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.4,11012,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.45,11978,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.5,12851,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.55,13942,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.6,15012,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.65,16185,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.7,17340,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.75,18731,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.8,20335,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.85,22523,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.9,24869,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.95,29095,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.975,32656,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","quantile",0.99,36702,"2021-06-19","2021-06-07","2 wk ahead inc case"
"GM","point",NA,8800,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.01,0,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.025,0,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.05,0,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.1,0,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.15,631,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.2,1899,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.25,2968,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.3,4171,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.35,5232,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.4,6432,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.45,7591,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.5,8800,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.55,10207,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.6,11687,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.65,13494,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.7,15378,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.75,17459,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.8,20245,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.85,23476,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.9,27685,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.95,34116,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.975,41139,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","quantile",0.99,49266,"2021-06-26","2021-06-07","3 wk ahead inc case"
"GM","point",NA,5995,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.01,0,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.025,0,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.05,0,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.1,0,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.15,0,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.2,0,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.25,0,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.3,951,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.35,2051,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.4,3228,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.45,4587,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.5,5995,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.55,7606,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.6,9444,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.65,11251,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.7,13632,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.75,16790,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.8,20366,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.85,25094,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.9,30933,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.95,42539,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.975,52904,"2021-07-03","2021-06-07","4 wk ahead inc case"
"GM","quantile",0.99,64688,"2021-07-03","2021-06-07","4 wk ahead inc case"
