"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,304857,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.01,245241,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.025,249370,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.05,259338,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.1,268832,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.15,273170,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.2,283215,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.25,287369,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.3,294222,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.35,297132,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.4,299864,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.45,301788,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.5,304857,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.55,308501,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.6,312364,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.65,316057,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.7,320375,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.75,323427,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.8,329238,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.85,335162,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.9,340100,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.95,354128,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.975,367115,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","quantile",0.99,383392,"2021-12-18","2021-12-13","1 wk ahead inc case"
"GM","point",NA,246677,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.01,154055,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.025,164149,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.05,176638,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.1,191906,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.15,202473,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.2,211287,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.25,217377,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.3,224511,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.35,230561,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.4,235922,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.45,241805,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.5,246677,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.55,251847,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.6,257715,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.65,263353,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.7,269392,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.75,276423,"2021-12-25","2021-12-13","2 wk ahead inc case"
"GM","quantile",0.8,284017,"2021-12-25","2021-12-13","2 wk ahead inc case"
