"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-05-24,"1 wk ahead inc case",2021-05-29,"PL72","point",NA,898.333333333333,"PL72"
2021-05-24,"2 wk ahead inc case",2021-06-05,"PL72","point",NA,557.5,"PL72"
2021-05-24,"3 wk ahead inc case",2021-06-12,"PL72","point",NA,345.833333333333,"PL72"
2021-05-24,"4 wk ahead inc case",2021-06-19,"PL72","point",NA,222,"PL72"
2021-05-24,"1 wk ahead inc case",2021-05-29,"PL72","quantile",0.01,531.29,"PL72"
2021-05-24,"2 wk ahead inc case",2021-06-05,"PL72","quantile",0.01,187.64,"PL72"
2021-05-24,"3 wk ahead inc case",2021-06-12,"PL72","quantile",0.01,45.3,"PL72"
2021-05-24,"4 wk ahead inc case",2021-06-19,"PL72","quantile",0.01,15.6633333333333,"PL72"
2021-05-24,"1 wk ahead inc case",2021-05-29,"PL72","quantile",0.025,584.641666666667,"PL72"
2021-05-24,"2 wk ahead inc case",2021-06-05,"PL72","quantile",0.025,225.983333333333,"PL72"
2021-05-24,"3 wk ahead inc case",2021-06-12,"PL72","quantile",0.025,72.3333333333333,"PL72"
2021-05-24,"4 wk ahead inc case",2021-06-19,"PL72","quantile",0.025,20.6583333333333,"PL72"
2021-05-24,"1 wk ahead inc case",2021-05-29,"PL72","quantile",0.05,610.616666666667,"PL72"
2021-05-24,"2 wk ahead inc case",2021-06-05,"PL72","quantile",0.05,259.666666666667,"PL72"
2021-05-24,"3 wk ahead inc case",2021-06-12,"PL72","quantile",0.05,119.65,"PL72"
2021-05-24,"4 wk ahead inc case",2021-06-19,"PL72","quantile",0.05,24.9833333333333,"PL72"
2021-05-24,"1 wk ahead inc case",2021-05-29,"PL72","quantile",0.1,639.333333333333,"PL72"
2021-05-24,"2 wk ahead inc case",2021-06-05,"PL72","quantile",0.1,338.966666666667,"PL72"
2021-05-24,"3 wk ahead inc case",2021-06-12,"PL72","quantile",0.1,173.666666666667,"PL72"
