"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","point",NA,7362.13849277841,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","point",NA,5605.88186281244,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","point",NA,4280.52614994125,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","point",NA,3296.69682281275,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.01,5273.35514479151,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.01,3116.6123342743,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.01,1454.42228899251,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.01,849.645588550813,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.025,5639.70681777068,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.025,3384.40684612,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.025,1792.93746393695,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.025,975.314301591684,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.05,5897.21022786659,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.05,3674.39697667569,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.05,2253.54410546836,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.05,1439.78384805805,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.1,6139.3969176237,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.1,4113.23340146478,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.1,2734.07462392324,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.1,1859.97301873876,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.15,6341.95788410062,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.15,4401.94078908566,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.15,3037.71692883007,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.15,2057.63233513583,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.2,6496.48603749433,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.2,4619.10740799824,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.2,3245.57691505287,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.2,2262.87105929909,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.25,6661.78065250285,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.25,4764.17537123193,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.25,3415.36160284077,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.25,2409.5368164721,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.3,6790.01710141803,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.3,4945.49719041743,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.3,3566.48520105549,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.3,2595.67966718331,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.35,6963.21403247476,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.35,5110.36438753666,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.35,3725.10285161967,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.35,2745.99124618796,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.4,7090.62208052952,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.4,5271.92164848887,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.4,3915.36578191763,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.4,2907.34537511584,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.45,7242.94964382265,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.45,5426.06972010065,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.45,4081.03081128281,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.45,3112.90512244886,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.5,7362.13849277841,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.5,5605.88186281244,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.5,4280.52614994125,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.5,3296.69682281275,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.55,7490.58977015582,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.55,5783.75139234013,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.55,4487.42113361254,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.55,3488.69962284341,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.6,7647.87122337413,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.6,5997.60697677941,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.6,4678.74754860276,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.6,3725.8072749187,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.65,7785.86143853307,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.65,6198.04604185061,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.65,4916.78919267403,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.65,3944.74016921854,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.7,7947.03882666102,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.7,6417.71050093245,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.7,5196.08861316147,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.7,4223.69594354364,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.75,8122.23567078478,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.75,6624.39176831274,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.75,5450.41919632117,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.75,4533.2654990119,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.8,8357.10332763978,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.8,6934.53000191604,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.8,5819.48360181223,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.8,4894.94711343911,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.85,8613.15203414522,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.85,7333.61051845291,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.85,6271.60188161136,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.85,5416.84301396964,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.9,8992.82423431399,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.9,7798.97949911115,"GM01"
2021-05-24,"3 wk ahead inc case",2021-06-12,"GM01","quantile",0.9,6899.69425567843,"GM01"
2021-05-24,"4 wk ahead inc case",2021-06-19,"GM01","quantile",0.9,6090.62024798981,"GM01"
2021-05-24,"1 wk ahead inc case",2021-05-29,"GM01","quantile",0.95,9566.25176335645,"GM01"
2021-05-24,"2 wk ahead inc case",2021-06-05,"GM01","quantile",0.95,8882.60208753771,"GM01"
