"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-04-19,"-1 wk ahead inc case",2021-04-10,"GM","observed",NA,107223,"Germany"
2021-04-19,"0 wk ahead inc case",2021-04-17,"GM","observed",NA,142664,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","point",NA,140785,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","point",NA,140785,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","point",NA,140785,"Germany"
2021-04-19,"4 wk ahead inc case",2021-05-15,"GM","point",NA,140785,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.01,84999,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.025,92539,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.05,99384,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.1,107698,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.15,113567,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.2,118385,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.25,122627,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.3,126522,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.35,130206,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.4,133767,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.45,137274,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.5,140785,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.55,144379,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.6,148096,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.65,152002,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.7,156190,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.75,160791,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.8,166014,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.85,172062,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.9,180085,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.95,192392,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.975,203463,"Germany"
2021-04-19,"1 wk ahead inc case",2021-04-24,"GM","quantile",0.99,216889,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.01,84999,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.025,92539,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.05,99384,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.1,107698,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.15,113567,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.2,118385,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.25,122627,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.3,126522,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.35,130206,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.4,133767,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.45,137274,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.5,140785,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.55,144379,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.6,148096,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.65,152002,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.7,156190,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.75,160791,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.8,166014,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.85,172062,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.9,180085,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.95,192392,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.975,203463,"Germany"
2021-04-19,"2 wk ahead inc case",2021-05-01,"GM","quantile",0.99,216889,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.01,84999,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.025,92539,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.05,99384,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.1,107698,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.15,113567,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.2,118385,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.25,122627,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.3,126522,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.35,130206,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.4,133767,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.45,137274,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.5,140785,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.55,144379,"Germany"
2021-04-19,"3 wk ahead inc case",2021-05-08,"GM","quantile",0.6,148096,"Germany"
