"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-07-19,"-1 wk ahead inc case",2021-07-10,"PL","observed",NA,567,"Poland"
2021-07-19,"0 wk ahead inc case",2021-07-17,"PL","observed",NA,576,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","point",NA,561,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","point",NA,561,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","point",NA,561,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","point",NA,561,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.01,266,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.025,303,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.05,338,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.1,380,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.15,411,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.2,437,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.25,460,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.3,481,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.35,502,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.4,522,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.45,541,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.5,561,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.55,581,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.6,602,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.65,625,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.7,649,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.75,676,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.8,706,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.85,743,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.9,791,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.95,865,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.975,934,"Poland"
2021-07-19,"1 wk ahead inc case",2021-07-24,"PL","quantile",0.99,1017,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.01,266,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.025,303,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.05,338,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.1,380,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.15,411,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.2,437,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.25,460,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.3,481,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.35,502,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.4,522,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.45,541,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.5,561,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.55,581,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.6,602,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.65,625,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.7,649,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.75,676,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.8,706,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.85,743,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.9,791,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.95,865,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.975,934,"Poland"
2021-07-19,"2 wk ahead inc case",2021-07-31,"PL","quantile",0.99,1017,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.01,266,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.025,303,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.05,338,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.1,380,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.15,411,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.2,437,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.25,460,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.3,481,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.35,502,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.4,522,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.45,541,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.5,561,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.55,581,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.6,602,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.65,625,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.7,649,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.75,676,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.8,706,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.85,743,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.9,791,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.95,865,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.975,934,"Poland"
2021-07-19,"3 wk ahead inc case",2021-08-07,"PL","quantile",0.99,1017,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.01,266,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.025,303,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.05,338,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.1,380,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.15,411,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.2,437,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.25,460,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.3,481,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.35,502,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.4,522,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.45,541,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.5,561,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.55,581,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.6,602,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.65,625,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.7,649,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.75,676,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.8,706,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.85,743,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.9,791,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.95,865,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.975,934,"Poland"
2021-07-19,"4 wk ahead inc case",2021-08-14,"PL","quantile",0.99,1017,"Poland"
2021-07-19,"-1 wk ahead cum case",2021-07-10,"PL","observed",NA,2879690,"Poland"
2021-07-19,"0 wk ahead cum case",2021-07-17,"PL","observed",NA,2880266,"Poland"
2021-07-19,"1 wk ahead cum case",2021-07-24,"PL","point",NA,2880827,"Poland"
2021-07-19,"2 wk ahead cum case",2021-07-31,"PL","point",NA,2881403,"Poland"
2021-07-19,"3 wk ahead cum case",2021-08-07,"PL","point",NA,2881979,"Poland"
2021-07-19,"4 wk ahead cum case",2021-08-14,"PL","point",NA,2882555,"Poland"
2021-07-19,"1 wk ahead cum case",2021-07-24,"PL","quantile",0.01,2880532,"Poland"
2021-07-19,"1 wk ahead cum case",2021-07-24,"PL","quantile",0.025,2880569,"Poland"
2021-07-19,"1 wk ahead cum case",2021-07-24,"PL","quantile",0.05,2880604,"Poland"
2021-07-19,"1 wk ahead cum case",2021-07-24,"PL","quantile",0.1,2880646,"Poland"
2021-07-19,"1 wk ahead cum case",2021-07-24,"PL","quantile",0.15,2880677,"Poland"
2021-07-19,"1 wk ahead cum case",2021-07-24,"PL","quantile",0.2,2880703,"Poland"
