"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-08-16,"-1 wk ahead inc case",2021-08-07,"GM","observed",NA,18474,"Germany"
2021-08-16,"0 wk ahead inc case",2021-08-14,"GM","observed",NA,28646,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","point",NA,27508,"Germany"
2021-08-16,"2 wk ahead inc case",2021-08-28,"GM","point",NA,27508,"Germany"
2021-08-16,"3 wk ahead inc case",2021-09-04,"GM","point",NA,27508,"Germany"
2021-08-16,"4 wk ahead inc case",2021-09-11,"GM","point",NA,27508,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.01,10665,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.025,12618,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.05,14492,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.1,16886,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.15,18649,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.2,20138,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.25,21479,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.3,22734,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.35,23941,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.4,25125,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.45,26308,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.5,27508,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.55,28744,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.6,30038,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.65,31415,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.7,32910,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.75,34576,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.8,36495,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.85,38818,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.9,41875,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.95,46684,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.975,51131,"Germany"
2021-08-16,"1 wk ahead inc case",2021-08-21,"GM","quantile",0.99,56627,"Germany"
2021-08-16,"2 wk ahead inc case",2021-08-28,"GM","quantile",0.01,10665,"Germany"
2021-08-16,"2 wk ahead inc case",2021-08-28,"GM","quantile",0.025,12618,"Germany"
2021-08-16,"2 wk ahead inc case",2021-08-28,"GM","quantile",0.05,14492,"Germany"
2021-08-16,"2 wk ahead inc case",2021-08-28,"GM","quantile",0.1,16886,"Germany"
