"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-11-29,"-1 wk ahead inc death",2021-11-20,"PL","observed",NA,1842,"Poland"
2021-11-29,"0 wk ahead inc death",2021-11-27,"PL","observed",NA,2207,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","point",NA,2076,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","point",NA,2076,"Poland"
2021-11-29,"3 wk ahead inc death",2021-12-18,"PL","point",NA,2076,"Poland"
2021-11-29,"4 wk ahead inc death",2021-12-25,"PL","point",NA,2076,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.01,614,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.025,768,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.05,920,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.1,1121,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.15,1273,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.2,1404,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.25,1523,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.3,1636,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.35,1746,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.4,1855,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.45,1964,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.5,2076,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.55,2191,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.6,2314,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.65,2444,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.7,2587,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.75,2748,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.8,2934,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.85,3161,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.9,3463,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.95,3943,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.975,4392,"Poland"
2021-11-29,"1 wk ahead inc death",2021-12-04,"PL","quantile",0.99,4952,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.01,614,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.025,768,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.05,920,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.1,1121,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.15,1273,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.2,1404,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.25,1523,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.3,1636,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.35,1746,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.4,1855,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.45,1964,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.5,2076,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.55,2191,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.6,2314,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.65,2444,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.7,2587,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.75,2748,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.8,2934,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.85,3161,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.9,3463,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.95,3943,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.975,4392,"Poland"
2021-11-29,"2 wk ahead inc death",2021-12-11,"PL","quantile",0.99,4952,"Poland"
2021-11-29,"3 wk ahead inc death",2021-12-18,"PL","quantile",0.01,614,"Poland"
2021-11-29,"3 wk ahead inc death",2021-12-18,"PL","quantile",0.025,768,"Poland"
2021-11-29,"3 wk ahead inc death",2021-12-18,"PL","quantile",0.05,920,"Poland"
2021-11-29,"3 wk ahead inc death",2021-12-18,"PL","quantile",0.1,1121,"Poland"
