"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-08-02,"-1 wk ahead inc case",2021-07-24,"GM","observed",NA,11122,"Germany"
2021-08-02,"0 wk ahead inc case",2021-07-31,"GM","observed",NA,14654,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","point",NA,14075,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","point",NA,14075,"Germany"
2021-08-02,"3 wk ahead inc case",2021-08-21,"GM","point",NA,14075,"Germany"
2021-08-02,"4 wk ahead inc case",2021-08-28,"GM","point",NA,14075,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.01,5475,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.025,6473,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.05,7431,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.1,8654,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.15,9554,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.2,10315,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.25,10999,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.3,11640,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.35,12255,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.4,12860,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.45,13463,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.5,14075,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.55,14706,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.6,15366,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.65,16068,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.7,16831,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.75,17680,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.8,18658,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.85,19843,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.9,21401,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.95,23852,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.975,26118,"Germany"
2021-08-02,"1 wk ahead inc case",2021-08-07,"GM","quantile",0.99,28918,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.01,5475,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.025,6473,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.05,7431,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.1,8654,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.15,9554,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.2,10315,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.25,10999,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.3,11640,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.35,12255,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.4,12860,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.45,13463,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.5,14075,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.55,14706,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.6,15366,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.65,16068,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.7,16831,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.75,17680,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.8,18658,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.85,19843,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.9,21401,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.95,23852,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.975,26118,"Germany"
2021-08-02,"2 wk ahead inc case",2021-08-14,"GM","quantile",0.99,28918,"Germany"
2021-08-02,"3 wk ahead inc case",2021-08-21,"GM","quantile",0.01,5475,"Germany"
2021-08-02,"3 wk ahead inc case",2021-08-21,"GM","quantile",0.025,6473,"Germany"
2021-08-02,"3 wk ahead inc case",2021-08-21,"GM","quantile",0.05,7431,"Germany"
2021-08-02,"3 wk ahead inc case",2021-08-21,"GM","quantile",0.1,8654,"Germany"
2021-08-02,"3 wk ahead inc case",2021-08-21,"GM","quantile",0.15,9554,"Germany"
