"forecast_date","target","target_end_date","location","type","quantile","value","location_name"
2021-08-30,"-1 wk ahead inc case",2021-08-21,"PL","observed",NA,1325,"Poland"
2021-08-30,"0 wk ahead inc case",2021-08-28,"PL","observed",NA,1490,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","point",NA,1479,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","point",NA,1479,"Poland"
2021-08-30,"3 wk ahead inc case",2021-09-18,"PL","point",NA,1479,"Poland"
2021-08-30,"4 wk ahead inc case",2021-09-25,"PL","point",NA,1479,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.01,1025,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.025,1090,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.05,1147,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.1,1216,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.15,1263,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.2,1302,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.25,1336,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.3,1367,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.35,1396,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.4,1424,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.45,1452,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.5,1479,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.55,1507,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.6,1536,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.65,1565,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.7,1597,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.75,1632,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.8,1672,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.85,1718,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.9,1778,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.95,1869,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.975,1951,"Poland"
2021-08-30,"1 wk ahead inc case",2021-09-04,"PL","quantile",0.99,2049,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","quantile",0.01,1025,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","quantile",0.025,1090,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","quantile",0.05,1147,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","quantile",0.1,1216,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","quantile",0.15,1263,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","quantile",0.2,1302,"Poland"
2021-08-30,"2 wk ahead inc case",2021-09-11,"PL","quantile",0.25,1336,"Poland"
