target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.01,61725.3
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.025,68579.8
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.05,75409.7
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.1,82241.2
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.15,85946.1
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.2,88770.8
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.25,91658.1
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.3,92876.0
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.35,93741.1
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.4,95029.4
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.45,95683.6
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.5,96426.3
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.55,97802.4
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.6,98736.9
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.65,98945.1
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.7,100285.9
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.75,101421.0
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.8,102630.4
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.85,105527.9
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.9,108175.7
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.95,112655.5
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.975,118598.2
1 wk ahead inc case,2022-07-11,2022-07-16,GM01,quantile,0.99,128403.3
