target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.01,18074.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.025,23983.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.05,28324.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.1,33394.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.15,38087.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.2,40207.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.25,43122.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.3,44720.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.35,45872.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.4,46828.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.45,48106.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.5,49316.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.55,50205.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.6,50708.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.65,50807.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.7,52159.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.75,53317.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.8,54552.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.85,56594.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.9,59529.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.95,64650.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.975,70972.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM01,quantile,0.99,80516.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.01,30872.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.025,38122.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.05,43424.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.1,49361.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.15,55056.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.2,57554.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.25,61085.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.3,62775.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.35,64217.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.4,65392.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.45,66863.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.5,68302.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.55,69278.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.6,69979.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.65,70175.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.7,71699.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.75,73135.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.8,74706.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.85,76992.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.9,80528.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.95,86527.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.975,94159.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM02,quantile,0.99,105362.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.01,1919.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.025,2307.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.05,2581.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.1,2888.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.15,3182.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.2,3313.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.25,3479.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.3,3587.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.35,3654.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.4,3724.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.45,3800.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.5,3872.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.55,3927.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.6,3957.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.65,3963.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.7,4049.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.75,4122.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.8,4192.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.85,4332.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.9,4504.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.95,4807.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.975,5207.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM03,quantile,0.99,5803.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.01,3652.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.025,4695.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.05,5436.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.1,6285.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.15,7051.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.2,7425.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.25,7874.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.3,8142.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.35,8344.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.4,8516.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.45,8727.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.5,8904.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.55,9062.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.6,9153.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.65,9162.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.7,9399.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.75,9588.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.8,9802.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.85,10162.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.9,10631.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.95,11460.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.975,12520.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM04,quantile,0.99,14116.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.01,20681.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.025,24282.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.05,26888.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.1,29673.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.15,32370.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.2,33653.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.25,35163.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.3,36093.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.35,36730.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.4,37450.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.45,38065.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.5,38748.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.55,39231.7
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.6,39559.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.65,39615.6
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.7,40381.0
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.75,41074.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.8,41766.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.85,43046.1
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.9,44573.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.95,47359.2
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.975,51079.3
1 wk ahead inc case,2022-05-16,2022-05-21,GM05,quantile,0.99,56488.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM06,quantile,0.01,27677.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM06,quantile,0.025,32342.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM06,quantile,0.05,35608.8
1 wk ahead inc case,2022-05-16,2022-05-21,GM06,quantile,0.1,39228.5
1 wk ahead inc case,2022-05-16,2022-05-21,GM06,quantile,0.15,42642.9
1 wk ahead inc case,2022-05-16,2022-05-21,GM06,quantile,0.2,44248.4
1 wk ahead inc case,2022-05-16,2022-05-21,GM06,quantile,0.25,46096.5
