target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.01,153214.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.025,156456.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.05,158553.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.1,160229.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.15,162493.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.2,163255.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.25,164306.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.3,164559.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.35,165057.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.4,165956.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.45,166130.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.5,166604.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.55,167165.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.6,167537.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.65,167570.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.7,168240.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.75,168909.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.8,169257.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.85,170457.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.9,171732.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.95,173701.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.975,177323.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM01,quantile,0.99,181460.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.01,223680.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.025,227588.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.05,230121.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.1,232037.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.15,234930.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.2,235753.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.25,237069.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.3,237311.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.35,237871.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.4,239045.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.45,239228.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.5,239789.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.55,240471.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.6,240850.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.65,240871.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.7,241731.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.75,242546.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.8,242956.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.85,244367.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.9,245951.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.95,248228.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.975,252728.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM02,quantile,0.99,257609.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.01,11338.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.025,11545.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.05,11667.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.1,11769.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.15,11934.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.2,11969.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.25,12036.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.3,12052.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.35,12082.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.4,12152.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.45,12156.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.5,12178.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.55,12216.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.6,12236.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.65,12237.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.7,12284.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.75,12326.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.8,12350.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.85,12427.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.9,12507.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.95,12617.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.975,12868.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM03,quantile,0.99,13120.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.01,48074.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.025,48672.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.05,48999.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.1,49254.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.15,49765.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.2,49835.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.25,50029.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.3,50063.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.35,50145.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.4,50368.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.45,50374.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.5,50424.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.55,50540.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.6,50560.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.65,50570.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.7,50708.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.75,50837.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.8,50896.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.85,51096.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.9,51334.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.95,51616.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.975,52369.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM04,quantile,0.99,53055.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.01,107223.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.025,109130.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.05,110305.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.1,111233.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.15,112651.6
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.2,113009.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.25,113626.9
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.3,113768.5
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.35,114054.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.4,114663.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.45,114700.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.5,114946.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.55,115278.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.6,115459.0
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.65,115472.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.7,115881.2
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.75,116280.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.8,116479.7
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.85,117187.1
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.9,117925.3
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.95,118935.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.975,121208.8
1 wk ahead inc case,2022-01-31,2022-02-05,GM05,quantile,0.99,123525.4
1 wk ahead inc case,2022-01-31,2022-02-05,GM06,quantile,0.01,90061.1
