target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.01,135743.9
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.025,141897.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.05,146527.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.1,151069.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.15,155329.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.2,157560.9
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.25,159947.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.3,161004.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.35,162022.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.4,163307.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.45,164081.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.5,165709.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.55,166680.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.6,167048.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.65,167314.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.7,168927.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.75,170577.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.8,171981.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.85,173926.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.9,175321.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.95,177356.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.975,183072.9
1 wk ahead inc case,2022-03-07,2022-03-12,GM01,quantile,0.99,189414.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.01,157589.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.025,164705.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.05,170229.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.1,175465.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.15,180611.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.2,183180.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.25,186051.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.3,187035.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.35,188308.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.4,189950.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.45,190772.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.5,192725.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.55,193807.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.6,194197.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.65,194552.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.7,196367.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.75,198359.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.8,200008.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.85,202281.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.9,203953.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.95,206260.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.975,213112.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM02,quantile,0.99,220542.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.01,2254.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.025,2610.9
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.05,2890.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.1,3183.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.15,3392.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.2,3555.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.25,3696.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.3,3797.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.35,3844.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.4,3873.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.45,3948.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.5,4042.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.55,4114.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.6,4132.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.65,4174.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.7,4268.9
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.75,4353.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.8,4425.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.85,4514.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.9,4605.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.95,4799.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.975,5081.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM03,quantile,0.99,5456.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.01,6233.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.025,7155.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.05,7903.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.1,8686.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.15,9239.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.2,9678.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.25,10080.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.3,10329.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.35,10440.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.4,10509.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.45,10732.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.5,10980.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.55,11164.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.6,11212.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.65,11332.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.7,11577.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.75,11803.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.8,11997.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.85,12223.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.9,12484.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.95,13006.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.975,13748.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM04,quantile,0.99,14756.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.01,38012.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.025,41402.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.05,44053.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.1,46697.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.15,48745.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.2,50214.0
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.25,51488.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.3,52251.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.35,52766.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.4,53225.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.45,53798.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.5,54708.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.55,55289.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.6,55512.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.65,55790.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.7,56653.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.75,57529.9
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.8,58227.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.85,59223.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.9,60035.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.95,61508.2
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.975,64333.1
1 wk ahead inc case,2022-03-07,2022-03-12,GM05,quantile,0.99,67864.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.01,94920.8
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.025,99670.6
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.05,103016.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.1,106439.3
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.15,109405.4
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.2,111004.5
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.25,112577.7
1 wk ahead inc case,2022-03-07,2022-03-12,GM06,quantile,0.3,113560.9
