target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.01,36659.0
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.025,46737.5
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.05,51759.2
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.1,56571.3
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.15,60352.5
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.2,61878.6
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.25,63266.1
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.3,64187.6
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.35,65661.0
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.4,66630.5
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.45,67202.7
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.5,67801.8
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.55,68836.0
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.6,69903.7
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.65,70943.1
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.7,71816.1
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.75,73139.0
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.8,74354.3
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.85,75780.6
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.9,78277.5
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.95,81973.0
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.975,86688.3
1 wk ahead inc case,2022-10-03,2022-10-08,GM01,quantile,0.99,93306.3
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.01,72676.3
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.025,86980.1
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.05,93759.7
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.1,100102.5
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.15,105325.3
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.2,107931.7
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.25,109840.7
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.3,111215.3
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.35,113671.5
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.4,115329.9
1 wk ahead inc case,2022-10-03,2022-10-08,GM02,quantile,0.45,116410.9
