target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.01,5122.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.025,6182.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.05,7241.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.1,7849.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.15,8238.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.2,8559.8
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.25,8823.6
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.3,9024.2
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.35,9170.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.4,9371.7
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.45,9518.6
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.5,9663.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.55,9833.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.6,10015.4
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.65,10193.2
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.7,10402.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.75,10558.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.8,10825.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.85,11257.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.9,11686.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.95,12387.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.975,13042.8
1 wk ahead inc case,2021-10-04,2021-10-09,GM01,quantile,0.99,14404.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.01,9327.7
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.025,10665.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.05,11938.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.1,12683.0
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.15,13174.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.2,13548.9
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.25,13872.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.3,14109.8
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.35,14303.4
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.4,14575.3
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.45,14752.5
1 wk ahead inc case,2021-10-04,2021-10-09,GM02,quantile,0.5,14930.3
