target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.01,106.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.025,147.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.05,667.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.1,1064.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.15,1199.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.2,1438.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.25,1687.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.3,1778.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.35,1841.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.4,1941.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.45,2048.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.5,2067.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.55,2200.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.6,2363.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.65,2589.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.7,2783.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.75,2929.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.8,3085.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.85,3282.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.9,3684.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.95,4302.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.975,4660.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM01,quantile,0.99,5737.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.01,131.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.025,172.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.05,912.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.1,1411.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.15,1621.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.2,1891.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.25,2188.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.3,2277.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.35,2359.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.4,2472.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.45,2594.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.5,2610.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.55,2749.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.6,2960.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.65,3221.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.7,3462.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.75,3628.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.8,3801.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.85,4027.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.9,4516.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.95,5254.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.975,5642.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM02,quantile,0.99,6883.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.01,1.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.025,1.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.05,1.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.1,15.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.15,17.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.2,21.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.25,30.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.3,32.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.35,33.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.4,36.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.45,40.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.5,41.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.55,49.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.6,59.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.65,71.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.7,81.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.75,90.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.8,100.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.85,110.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.9,134.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.95,171.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.975,194.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM03,quantile,0.99,261.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.01,9.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.025,10.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.05,63.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.1,120.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.15,131.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.2,161.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.25,194.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.3,206.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.35,215.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.4,228.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.45,243.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.5,244.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.55,266.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.6,293.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.65,328.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.7,360.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.75,383.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.8,407.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.85,437.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.9,503.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.95,604.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.975,662.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM04,quantile,0.99,841.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.01,25.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.025,30.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.05,207.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.1,408.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.15,450.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.2,535.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.25,645.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.3,677.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.35,713.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.4,757.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.45,802.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.5,810.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.55,868.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.6,976.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.65,1087.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.7,1206.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.75,1286.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.8,1357.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.85,1468.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.9,1699.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.95,2046.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.975,2234.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM05,quantile,0.99,2829.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.01,4.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.025,7.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.05,8.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.1,109.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.15,116.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.2,142.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.25,162.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.3,165.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.35,179.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.4,188.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.45,201.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.5,201.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.55,271.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.6,386.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.65,498.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.7,622.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.75,720.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.8,803.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.85,934.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.9,1205.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.95,1618.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.975,1897.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM06,quantile,0.99,2688.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.01,56.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.025,68.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.05,333.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.1,904.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.15,982.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.2,1203.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.25,1512.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.3,1616.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.35,1675.3
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.4,1800.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.45,1932.1
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.5,1951.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.55,2151.0
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.6,2431.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.65,2781.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.7,3092.4
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.75,3321.2
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.8,3560.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.85,3864.6
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.9,4514.7
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.95,5516.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.975,6059.8
1 wk ahead inc case,2021-06-14,2021-06-19,GM07,quantile,0.99,7782.5
1 wk ahead inc case,2021-06-14,2021-06-19,GM08,quantile,0.01,9.9
1 wk ahead inc case,2021-06-14,2021-06-19,GM08,quantile,0.025,14.5
