target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.01,43117.4
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.025,49748.6
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.05,56450.6
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.1,61815.0
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.15,65355.3
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.2,67892.1
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.25,70107.9
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.3,70817.0
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.35,71928.5
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.4,73446.1
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.45,74510.5
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.5,75357.2
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.55,76401.9
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.6,78009.1
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.65,78316.8
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.7,79443.3
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.75,80350.2
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.8,82278.9
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.85,84695.6
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.9,86980.7
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.95,92873.4
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.975,97817.6
1 wk ahead inc case,2022-07-04,2022-07-09,GM01,quantile,0.99,109039.9
1 wk ahead inc case,2022-07-04,2022-07-09,GM02,quantile,0.01,59084.6
1 wk ahead inc case,2022-07-04,2022-07-09,GM02,quantile,0.025,66961.3
1 wk ahead inc case,2022-07-04,2022-07-09,GM02,quantile,0.05,75034.9
