target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.01,186832.9
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.025,193752.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.05,197011.8
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.1,200152.9
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.15,204278.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.2,205542.1
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.25,207331.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.3,208520.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.35,209842.4
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.4,211279.2
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.45,211713.1
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.5,212484.2
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.55,213253.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.6,213952.8
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.65,214829.8
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.7,216016.9
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.75,217700.1
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.8,218458.0
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.85,220371.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.9,222048.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.95,224816.2
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.975,230702.4
1 wk ahead inc case,2022-02-14,2022-02-19,GM01,quantile,0.99,237605.8
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.01,237270.4
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.025,245539.8
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.05,249317.3
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.1,253002.1
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.15,258079.2
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.2,259466.9
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.25,261742.5
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.3,263063.4
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.35,264635.9
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.4,266530.8
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.45,266899.7
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.5,267786.0
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.55,268704.9
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.6,269490.0
1 wk ahead inc case,2022-02-14,2022-02-19,GM02,quantile,0.65,270594.7
