"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,177827,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.01,163158,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.025,165427,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.05,167390,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.1,169668,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.15,171214,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.2,172447,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.25,173509,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.3,174465,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.35,175354,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.4,176199,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.45,177019,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.5,177827,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.55,178638,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.6,179463,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.65,180318,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.7,181221,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.75,182198,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.8,183290,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.85,184566,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.9,186178,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.95,188580,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.975,190676,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","quantile",0.99,193127,"2021-11-27","2021-11-22","1 wk ahead inc case"
"PL","point",NA,232246,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.01,200422,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.025,205279,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.05,209502,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.1,214425,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.15,217779,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.2,220463,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.25,222778,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.3,224868,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.35,226813,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.4,228667,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.45,230468,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.5,232246,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.55,234032,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.6,235854,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.65,237744,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.7,239744,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.75,241912,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.8,244337,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.85,247180,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.9,250779,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.95,256162,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.975,260878,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","quantile",0.99,266415,"2021-12-04","2021-11-22","2 wk ahead inc case"
"PL","point",NA,298877,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.01,241200,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.025,249874,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.05,257457,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.1,266340,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.15,272418,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.2,277298,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.25,281519,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.3,285337,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.35,288897,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.4,292296,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.45,295604,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.5,298877,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.55,302169,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.6,305531,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.65,309027,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.7,312732,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.75,316755,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.8,321265,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.85,326562,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.9,333289,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.95,343386,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.975,352265,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","quantile",0.99,362731,"2021-12-11","2021-11-22","3 wk ahead inc case"
"PL","point",NA,377969,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.01,285305,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.025,299036,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.05,311103,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.1,325312,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.15,335078,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.2,342943,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.25,349763,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.3,355945,"2021-12-18","2021-11-22","4 wk ahead inc case"
"PL","quantile",0.35,361722,"2021-12-18","2021-11-22","4 wk ahead inc case"
