"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,478285,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.01,404489,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.025,415701,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.05,425467,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.1,436867,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.15,444644,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.2,450874,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.25,456253,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.3,461110,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.35,465635,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.4,469948,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.45,474141,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.5,478285,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.55,482447,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.6,486694,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.65,491104,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.7,495773,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.75,500836,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.8,506504,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.85,513152,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.9,521577,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.95,534192,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.975,545254,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","quantile",0.99,558260,"2021-12-04","2021-11-29","1 wk ahead inc case"
"GM","point",NA,551756,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.01,402005,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.025,424020,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.05,443424,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.1,466333,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.15,482117,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.2,494848,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.25,505902,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.3,515934,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.35,525317,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.4,534299,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.45,543062,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.5,551756,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.55,560518,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.6,569493,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.65,578843,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.7,588780,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.75,599598,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.8,611760,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.85,626091,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.9,644358,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.95,671916,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.975,696285,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","quantile",0.99,725166,"2021-12-11","2021-11-29","2 wk ahead inc case"
"GM","point",NA,627484,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.01,395083,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.025,428134,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.05,457621,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.1,492837,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.15,517334,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.2,537228,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.25,554594,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.3,570425,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.35,585293,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.4,599578,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.45,613564,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.5,627484,"2021-12-18","2021-11-29","3 wk ahead inc case"
"GM","quantile",0.55,641562,"2021-12-18","2021-11-29","3 wk ahead inc case"
