"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,197903,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.01,181484,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.025,184022,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.05,186220,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.1,188770,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.15,190500,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.2,191881,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.25,193069,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.3,194140,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.35,195134,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.4,196080,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.45,196998,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.5,197903,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.55,198810,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.6,199734,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.65,200691,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.7,201702,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.75,202797,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.8,204018,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.85,205447,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.9,207252,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.95,209942,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.975,212288,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","quantile",0.99,215033,"2021-12-04","2021-11-29","1 wk ahead inc case"
"PL","point",NA,233318,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.01,200822,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.025,205779,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.05,210090,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.1,215115,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.15,218540,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.2,221281,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.25,223646,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.3,225780,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.35,227767,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.4,229661,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.45,231501,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.5,233318,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.55,235143,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.6,237004,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.65,238936,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.7,240980,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.75,243195,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.8,245674,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.85,248580,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.9,252260,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.95,257764,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.975,262587,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","quantile",0.99,268250,"2021-12-11","2021-11-29","2 wk ahead inc case"
"PL","point",NA,267655,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.01,212185,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.025,220494,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.05,227768,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.1,236301,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.15,242147,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.2,246845,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.25,250910,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.3,254590,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.35,258023,"2021-12-18","2021-11-29","3 wk ahead inc case"
"PL","quantile",0.4,261302,"2021-12-18","2021-11-29","3 wk ahead inc case"
