"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,128707,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.01,115993,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.025,117952,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.05,119649,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.1,121622,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.15,122961,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.2,124031,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.25,124953,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.3,125784,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.35,126556,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.4,127291,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.45,128004,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.5,128707,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.55,129413,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.6,130132,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.65,130877,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.7,131664,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.75,132517,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.8,133470,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.85,134584,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.9,135994,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.95,138096,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.975,139932,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","quantile",0.99,142082,"2021-11-20","2021-11-15","1 wk ahead inc case"
"PL","point",NA,166212,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.01,137591,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.025,141919,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.05,145695,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.1,150111,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.15,153127,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.2,155546,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.25,157636,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.3,159524,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.35,161285,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.4,162964,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.45,164597,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.5,166212,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.55,167835,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.6,169492,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.65,171214,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.7,173037,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.75,175016,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.8,177232,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.85,179833,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.9,183133,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.95,188080,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.975,192423,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","quantile",0.99,197536,"2021-11-27","2021-11-15","2 wk ahead inc case"
"PL","point",NA,211848,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.01,162473,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.025,169815,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.05,176260,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.1,183839,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.15,189042,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.2,193230,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.25,196859,"2021-12-04","2021-11-15","3 wk ahead inc case"
"PL","quantile",0.3,200147,"2021-12-04","2021-11-15","3 wk ahead inc case"
