"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,183780,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.01,142765,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.025,148882,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.05,154245,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.1,160546,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.15,164869,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.2,168345,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.25,171356,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.3,174083,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.35,176630,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.4,179063,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.45,181433,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.5,183780,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.55,186143,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.6,188559,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.65,191073,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.7,193740,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.75,196639,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.8,199893,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.85,203719,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.9,208584,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.95,215901,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.975,222350,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","quantile",0.99,229967,"2021-11-13","2021-11-08","1 wk ahead inc case"
"GM","point",NA,183670,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.01,110904,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.025,121153,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.05,130330,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.1,141326,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.15,148996,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.2,155237,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.25,160693,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.3,165674,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.35,170356,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.4,174860,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.45,179273,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.5,183670,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.55,188121,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.6,192697,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.65,197486,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.7,202595,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.75,208182,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.8,214493,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.85,221969,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.9,231556,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.95,246139,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.975,259148,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","quantile",0.99,274695,"2021-11-20","2021-11-08","2 wk ahead inc case"
"GM","point",NA,173668,"2021-11-27","2021-11-08","3 wk ahead inc case"
"GM","quantile",0.01,79155,"2021-11-27","2021-11-08","3 wk ahead inc case"
"GM","quantile",0.025,91608,"2021-11-27","2021-11-08","3 wk ahead inc case"
