"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,470594,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.01,400913,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.025,411517,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.05,420748,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.1,431517,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.15,438861,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.2,444741,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.25,449817,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.3,454400,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.35,458667,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.4,462735,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.45,466688,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.5,470594,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.55,474517,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.6,478520,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.65,482674,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.7,487072,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.75,491841,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.8,497178,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.85,503435,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.9,511364,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.95,523230,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.975,533632,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","quantile",0.99,545855,"2021-11-27","2021-11-22","1 wk ahead inc case"
"GM","point",NA,613434,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.01,469862,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.025,491206,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.05,509941,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.1,531978,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.15,547109,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.2,559286,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.25,569840,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.3,579401,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.35,588333,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.4,596871,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.45,605190,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.5,613434,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.55,621733,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.6,630223,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.65,639059,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.7,648437,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.75,658634,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.8,670083,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.85,683552,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.9,700689,"2021-12-04","2021-11-22","2 wk ahead inc case"
"GM","quantile",0.95,726480,"2021-12-04","2021-11-22","2 wk ahead inc case"
