"location","type","quantile","value","target_end_date","forecast_date","target"
"PL","point",NA,111738,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.01,100995,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.025,102651,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.05,104086,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.1,105753,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.15,106885,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.2,107789,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.25,108567,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.3,109269,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.35,109921,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.4,110542,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.45,111144,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.5,111738,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.55,112334,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.6,112941,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.65,113570,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.7,114235,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.75,114954,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.8,115758,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.85,116699,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.9,117888,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.95,119661,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.975,121210,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","quantile",0.99,123023,"2021-11-13","2021-11-08","1 wk ahead inc case"
"PL","point",NA,164660,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.01,139254,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.025,143114,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.05,146476,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.1,150401,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.15,153078,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.2,155223,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.25,157075,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.3,158747,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.35,160305,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.4,161790,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.45,163233,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.5,164660,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.55,166093,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.6,167555,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.65,169074,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.7,170681,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.75,172424,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.8,174376,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.85,176664,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.9,179565,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.95,183908,"2021-11-20","2021-11-08","2 wk ahead inc case"
"PL","quantile",0.975,187717,"2021-11-20","2021-11-08","2 wk ahead inc case"
