"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,208114,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.01,162300,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.025,169138,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.05,175132,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.1,182172,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.15,187000,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.2,190883,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.25,194245,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.3,197290,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.35,200133,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.4,202849,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.45,205494,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.5,208114,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.55,210751,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.6,213447,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.65,216252,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.7,219228,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.75,222461,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.8,226090,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.85,230357,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.9,235783,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.95,243941,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.975,251129,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","quantile",0.99,259618,"2021-12-25","2021-12-20","1 wk ahead inc case"
"GM","point",NA,137249,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.01,66258,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.025,75743,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.05,84407,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.1,94979,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.15,102464,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.2,108615,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.25,114035,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.3,119015,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.35,123724,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.4,128278,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.45,132762,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.5,137249,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.55,141812,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.6,146524,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.65,151476,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.7,156783,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.75,162613,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.8,169231,"2022-01-01","2021-12-20","2 wk ahead inc case"
"GM","quantile",0.85,177110,"2022-01-01","2021-12-20","2 wk ahead inc case"
