"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,2365,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.01,2122,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.025,2160,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.05,2192,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.1,2230,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.15,2256,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.2,2276,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.25,2294,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.3,2309,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.35,2324,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.4,2338,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.45,2352,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.5,2365,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.55,2379,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.6,2393,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.65,2407,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.7,2422,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.75,2438,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.8,2457,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.85,2478,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.9,2505,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.95,2545,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.975,2580,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","quantile",0.99,2622,"2021-12-04","2021-11-29","1 wk ahead inc death"
"GM","point",NA,2986,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.01,2621,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.025,2677,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.05,2726,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.1,2782,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.15,2821,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.2,2852,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.25,2878,"2021-12-11","2021-11-29","2 wk ahead inc death"
"GM","quantile",0.3,2902,"2021-12-11","2021-11-29","2 wk ahead inc death"
