"location","type","quantile","value","target_end_date","forecast_date","target"
"GM","point",NA,2545,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.01,2288,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.025,2328,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.05,2362,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.1,2402,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.15,2429,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.2,2450,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.25,2469,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.3,2486,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.35,2501,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.4,2516,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.45,2530,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.5,2545,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.55,2559,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.6,2573,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.65,2588,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.7,2604,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.75,2622,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.8,2641,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.85,2663,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.9,2692,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.95,2734,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.975,2771,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","quantile",0.99,2815,"2021-12-11","2021-12-06","1 wk ahead inc death"
"GM","point",NA,2791,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.01,2407,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.025,2466,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.05,2517,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.1,2576,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.15,2617,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.2,2649,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.25,2677,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.3,2702,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.35,2726,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.4,2748,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.45,2770,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.5,2791,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.55,2813,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.6,2835,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.65,2857,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.7,2881,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.75,2908,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.8,2937,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.85,2971,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.9,3014,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.95,3079,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.975,3136,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","quantile",0.99,3203,"2021-12-18","2021-12-06","2 wk ahead inc death"
"GM","point",NA,2917,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.01,2310,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.025,2401,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.05,2481,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.1,2574,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.15,2638,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.2,2689,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.25,2734,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.3,2774,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.35,2812,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.4,2847,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.45,2882,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.5,2917,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.55,2952,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.6,2987,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.65,3024,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.7,3064,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.75,3106,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.8,3154,"2021-12-25","2021-12-06","3 wk ahead inc death"
"GM","quantile",0.85,3210,"2021-12-25","2021-12-06","3 wk ahead inc death"
