"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","point",NA,71457
"2022-03-21","2 wk ahead inc case","2022-04-02","PL","point",NA,69243
"2022-03-21","3 wk ahead inc case","2022-04-09","PL","point",NA,66524
"2022-03-21","4 wk ahead inc case","2022-04-16","PL","point",NA,64412
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.01,45271
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.025,48162
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.05,50198
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.1,53616
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.15,56238
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.2,58910
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.25,61056
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.3,63336
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.35,65371
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.4,67444
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.45,69544
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.5,71457
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.55,72622
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.6,73602
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.65,75018
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.7,76092
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.75,77536
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.8,79875
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.85,82931
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.9,86290
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.95,91204
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.975,95310
"2022-03-21","1 wk ahead inc case","2022-03-26","PL","quantile",0.99,99151
"2022-03-21","2 wk ahead inc case","2022-04-02","PL","quantile",0.01,29504
"2022-03-21","2 wk ahead inc case","2022-04-02","PL","quantile",0.025,33519
"2022-03-21","2 wk ahead inc case","2022-04-02","PL","quantile",0.05,37748
"2022-03-21","2 wk ahead inc case","2022-04-02","PL","quantile",0.1,42870
