"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","point",NA,408955
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","point",NA,331930
"2022-05-09","3 wk ahead inc case","2022-05-28","GM","point",NA,283089
"2022-05-09","4 wk ahead inc case","2022-06-04","GM","point",NA,220828
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.01,236000
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.025,239361
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.05,249054
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.1,270892
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.15,296880
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.2,326402
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.25,342324
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.3,343542
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.35,344365
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.4,361665
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.45,388000
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.5,408955
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.55,415826
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.6,423000
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.65,431190
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.7,448429
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.75,464603
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.8,484000
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.85,509000
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.9,535708
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.95,588905
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.975,624352
"2022-05-09","1 wk ahead inc case","2022-05-14","GM","quantile",0.99,629890
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.01,95652
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.025,106723
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.05,145574
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.1,165115
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.15,179133
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.2,194356
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.25,210888
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.3,232391
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.35,259681
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.4,285981
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.45,305003
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.5,331930
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.55,352000
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.6,367530
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.65,378828
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.7,412000
"2022-05-09","2 wk ahead inc case","2022-05-21","GM","quantile",0.75,440000
