forecast_date,target,target_end_date,location,location_name,type,quantile,value
2022-05-23,-1 wk ahead inc case,2022-05-14,GM,Germany,observed,NA,436235
2022-05-23,0 wk ahead inc case,2022-05-21,GM,Germany,observed,NA,316763
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,point,NA,363870
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.010,280198
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.025,293823
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.050,301153
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.100,312704
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.150,321294
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.200,328550
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.250,333289
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.300,340694
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.350,346321
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.400,351800
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.450,357872
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.500,363870
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.550,370460
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.600,375791
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.650,382529
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.700,388897
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.750,398079
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.800,408149
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.850,421551
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.900,438952
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.950,471606
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.975,506852
2022-05-23,1 wk ahead inc case,2022-05-28,GM,Germany,quantile,0.990,554982
2022-05-23,2 wk ahead inc case,2022-06-04,GM,Germany,point,NA,329729
2022-05-23,2 wk ahead inc case,2022-06-04,GM,Germany,quantile,0.010,227692
2022-05-23,2 wk ahead inc case,2022-06-04,GM,Germany,quantile,0.025,241652
2022-05-23,2 wk ahead inc case,2022-06-04,GM,Germany,quantile,0.050,252313
2022-05-23,2 wk ahead inc case,2022-06-04,GM,Germany,quantile,0.100,263608
2022-05-23,2 wk ahead inc case,2022-06-04,GM,Germany,quantile,0.150,274269
