target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.01,50039.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.025,50964.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.05,51813.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.1,52290.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.15,52721.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.2,53274.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.25,53321.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.3,53561.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.35,53749.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.4,53900.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.45,54118.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.5,54252.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.55,54397.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.6,54550.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.65,54709.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.7,55127.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.75,55383.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.8,55645.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.85,56070.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.9,56543.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.95,57422.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.975,58225.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM01,quantile,0.99,59798.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.01,94626.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.025,95726.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.05,96744.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.1,97306.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.15,97819.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.2,98534.2
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.25,98538.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.3,98875.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.35,99071.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.4,99284.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.45,99519.3
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.5,99644.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.55,99828.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.6,100039.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.65,100249.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.7,100819.0
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.75,101046.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.8,101389.3
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.85,101890.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.9,102464.5
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.95,103442.8
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.975,104475.9
1 wk ahead inc case,2021-11-22,2021-11-27,GM02,quantile,0.99,106303.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.01,980.6
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.025,1037.4
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.05,1080.1
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.1,1113.7
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.15,1135.3
1 wk ahead inc case,2021-11-22,2021-11-27,GM03,quantile,0.2,1161.5
