target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.01,5212.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.025,5985.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.05,6719.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.1,7038.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.15,7458.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.2,7606.2
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.25,7781.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.3,7982.8
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.35,8095.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.4,8197.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.45,8332.4
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.5,8553.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.55,8661.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.6,8920.8
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.65,9041.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.7,9154.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.75,9281.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.8,9484.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.85,10013.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.9,10404.8
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.95,11159.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.975,11627.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM01,quantile,0.99,12881.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.01,5851.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.025,6765.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.05,7642.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.1,8019.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.15,8500.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.2,8690.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.25,8882.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.3,9125.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.35,9259.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.4,9374.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.45,9533.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.5,9805.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.55,9912.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.6,10231.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.65,10364.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.7,10502.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.75,10658.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.8,10899.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.85,11519.4
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.9,11992.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.95,12868.2
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.975,13425.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM02,quantile,0.99,14906.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.01,580.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.025,631.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.05,678.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.1,700.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.15,726.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.2,736.2
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.25,747.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.3,761.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.35,769.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.4,775.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.45,784.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.5,799.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.55,806.8
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.6,823.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.65,832.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.7,841.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.75,850.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.8,863.2
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.85,898.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.9,922.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.95,971.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.975,1002.3
1 wk ahead inc case,2021-09-27,2021-10-02,GM03,quantile,0.99,1083.4
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.01,488.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.025,608.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.05,722.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.1,771.6
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.15,841.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.2,863.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.25,892.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.3,920.9
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.35,938.7
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.4,954.1
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.45,975.2
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.5,1008.5
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.55,1028.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.6,1065.0
1 wk ahead inc case,2021-09-27,2021-10-02,GM04,quantile,0.65,1082.5
