target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.01,36.0
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.025,114.2
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.05,237.7
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.1,312.6
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.15,394.9
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.2,453.6
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.25,498.9
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.3,532.9
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.35,566.4
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.4,608.0
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.45,653.0
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.5,688.6
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.55,748.4
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.6,804.7
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.65,841.7
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.7,887.6
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.75,967.6
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.8,1051.2
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.85,1149.0
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.9,1300.3
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.95,1561.9
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.975,2030.9
1 wk ahead inc case,2021-07-12,2021-07-17,GM01,quantile,0.99,2648.3
1 wk ahead inc case,2021-07-12,2021-07-17,GM02,quantile,0.01,38.0
1 wk ahead inc case,2021-07-12,2021-07-17,GM02,quantile,0.025,132.4
