target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.01,89088.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.025,90552.3
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.05,92646.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.1,93406.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.15,94447.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.2,95430.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.25,95613.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.3,96003.5
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.35,96424.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.4,96831.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.45,97029.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.5,97332.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.55,97363.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.6,97719.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.65,98045.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.7,98842.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.75,99471.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.8,99967.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.85,100714.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.9,101642.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.95,103295.0
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.975,104948.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM01,quantile,0.99,108912.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.01,126998.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.025,128741.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.05,131266.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.1,132119.7
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.15,133364.9
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.2,134611.3
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.25,134802.4
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.3,135263.3
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.35,135745.8
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.4,136230.6
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.45,136472.2
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.5,136808.1
1 wk ahead inc case,2022-01-24,2022-01-29,GM02,quantile,0.55,136899.0
