target,forecast_date,target_end_date,location,type,quantile,value
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.01,6273.1
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.025,7314.3
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.05,7867.9
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.1,8196.0
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.15,8453.9
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.2,8662.3
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.25,8911.8
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.3,9053.8
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.35,9174.2
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.4,9318.4
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.45,9369.8
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.5,9532.5
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.55,9723.3
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.6,9862.8
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.65,10041.9
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.7,10204.3
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.75,10341.1
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.8,10605.7
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.85,10982.7
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.9,11356.6
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.95,12055.5
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.975,12593.3
1 wk ahead inc case,2021-10-11,2021-10-16,GM01,quantile,0.99,13892.7
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.01,8121.5
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.025,9341.1
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.05,10007.8
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.1,10390.3
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.15,10712.8
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.2,10970.8
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.25,11261.5
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.3,11415.0
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.35,11577.5
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.4,11753.0
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.45,11820.9
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.5,12024.2
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.55,12251.0
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.6,12424.3
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.65,12633.6
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.7,12846.0
1 wk ahead inc case,2021-10-11,2021-10-16,GM02,quantile,0.75,13016.5
